ref_cell_id_fine,X,Y,Z,Col11a2,Emilin3a,Fgf10a,Hand2,Myod1,Prdm1a,Robo3,Sox9a,Tbx5a
249,0.42559113657927017,0.11264011711186046,0.2442999161150294,0.4193362598464602,0.03552736400509994,0.22432639217341563,0.09557754256749976,0.0676008433436233,0.13638774702416323,0.375172878168094,0.18102163603637764,0.5435553858245773
250,0.44500493098311544,0.1399528457268258,0.13194830254560666,0.7188228558908065,0.02195995537529767,0.12414136938340523,0.13696234854044986,0.029683415974565194,0.08314997295867199,0.10404643592676324,0.20732789931605147,0.3783899427088661
251,0.4736807873193891,0.11639867871224757,0.08277387196551773,0.4405150410735923,0.02742362322464179,0.11793189196858216,0.07517917994601969,0.03805574887348082,0.07497251684251319,0.1409835570887089,0.12555266130791548,0.23652100941584683
252,0.04637501884112809,0.12300444480479508,0.14691475133678517,0.5232939708720953,0.02189551090611522,0.12569175152853793,,0.06559276231920351,0.29168012186078357,0.26401749509702305,0.22645553630623885,0.6334804506894353
253,0.32819887138755266,0.16139422366888498,0.31271389941524397,0.5288453711158683,0.07118797640975148,0.4886958961264692,0.2388500120178006,0.10920780641586887,0.16684426834450816,0.21147221751566736,0.2227859679390308,0.5251018680076964
254,0.492838742861655,0.05269606355303722,0.0816680435828438,0.41616791571358,0.022596055371610985,0.16441104891219094,,0.0805963141916861,0.20902973696568367,0.3140713636909596,0.15544700314317306,0.09742358124514207
255,0.18654900642023586,0.09882522319538145,0.061613393624754154,0.6511021915363601,0.1293943073867438,0.14292146827892094,0.10504041918114279,0.40223209294128076,0.08704094380115757,0.20933197932510916,0.37323803971904795,0.3347546850831881
256,0.3900291009341438,0.09698964544729742,0.36224964495670464,0.5315492163341067,0.03824908165246708,0.34238927837232314,0.2497910957826474,0.07773811009841987,0.2348084889753665,0.6319795654391829,0.10819216677980137,0.1684692546969308
257,0.23732236955823552,0.1083525076745264,0.26119438412830565,0.520031314092957,0.33111239488279903,0.3286728738403432,,0.06350377760175051,0.098726126467004,0.14351053681047263,0.41571545674594756,0.8681118477726736
258,0.06288244196923402,0.15458240793297656,0.0798430870225355,0.6146192078419093,0.012409480142569105,0.13755416734556214,0.2800198737152759,0.04143782787289991,0.09923461101113198,0.1645366267282449,0.3334597290410965,0.37127996883406594
259,0.41994851999137567,0.14357502991526094,0.3492301689937574,0.6423039319417958,0.01819387680851101,0.22111661323655837,0.1515460396003683,0.10036258428680836,0.3969215964279958,0.35485112292371734,0.08997716973694792,0.14956777618936565
260,0.45187176993267775,0.10340590053457813,0.26853345407167417,0.6581696464367895,0.0336152380990338,0.20910934393070685,0.09089624409578861,0.06064373621689639,0.2533269538031428,0.48905080568477244,0.08949784720743155,0.3571946359286899
261,0.19390305784031858,0.10891047448169686,0.371552732385793,0.6285995557550245,0.022060998086455636,0.22713771071314615,0.21022244344692131,0.08487125242588198,0.42910879255927287,0.5295156642423572,0.11104537998478231,0.12207954720793344
262,0.12873438586274288,0.22501982053235986,0.08965005210751156,,0.031491942668124,0.17944989204089046,0.27906662867369875,,0.08533818705382283,0.14363271019223073,0.09575123954391862,0.24238340200143524
263,0.33949836806775724,0.13909916198521066,0.25275146753463784,0.4831939123437505,0.34107781515254093,0.18415788416023834,0.40941028439663385,0.08794524162180656,0.1076997633534923,0.1320679052466422,0.5170164340149419,0.7518101849357762
264,0.21137997443486733,0.09184599076831601,0.28317959229245343,0.534243946626366,0.0810783806552611,0.43487809249876047,0.4718567992568905,0.06622360071827756,0.0990347742341225,0.20667723666587903,0.3043294403832881,0.6171390090654353
265,0.14247788492659014,0.036013225191589046,0.09371129420756397,0.5925547187925128,0.04256940663085883,0.1988333121533322,0.16207618342169677,0.16123746628258684,0.10944025232600944,0.07829490668856603,0.13225817402743267,0.24498814469116353
266,0.3902230719750854,0.09496021212288668,0.28658375008245496,0.539821156980643,0.026484699589932596,0.4413305944600887,0.09199297627593167,0.06723841512162473,0.13447688488577547,0.3403181766321199,0.19748206413051408,0.5076793561602732
267,0.17472944197385076,0.06339730232733898,0.09110814658314824,0.6281928781993033,0.035987341813329306,0.19641093645757168,0.11832531509044299,0.37746314693025657,0.12123512547767941,0.1695742982843388,0.13814184924834635,0.1631994265088424
268,0.23696096853390125,0.06975281786202443,0.27008298680356296,0.46528168394002817,0.1120146074464554,0.3855373050631142,,0.10394315971666206,0.1101899162297905,0.16799336477879712,0.30102490439036256,0.5512446877607012
269,0.5032608912384643,0.183679434122665,0.0908960395818663,0.4786973929396271,0.010380041124821876,0.06398917892070775,,0.0361930052362537,0.07242453178266994,0.06397000557548695,0.04651994463462737,0.07624211079526326
270,0.3318144413383682,0.11675004377224364,0.41368294442295794,0.6942194204235841,0.018696803343692184,0.19833169978397114,0.24857632384977882,0.10240833680996009,0.5163869363746527,0.4441692329608403,0.09896837202576454,0.09577576188102775
271,0.2549317121654644,0.17486521414473108,0.31558143282804135,0.5763404778531827,0.04147818023489494,0.4704380712277268,0.36676769842440415,0.09255973194767246,0.15806553760169878,0.3315718918942799,0.1345104375776951,0.5997407890294055
272,0.2752847716631578,0.12934664489760467,0.048582228142903694,0.3904995980308401,0.1237848975274281,0.1367198828741217,0.16685937814150942,0.10140482288633162,0.08493467008071824,0.14396258594322422,0.5722365927513697,0.3152356169486986
273,0.22700683837951438,0.07309524592389863,0.16843848132767275,0.6949649969700205,0.045560349806363705,0.15755743250231383,,0.4804317584208481,0.18506598474666044,0.36943179685943184,0.16386812901533526,0.325681261228153
274,0.2962184537354021,0.18885549039222005,0.09886193896574488,0.43000661060721423,0.03490069040267991,0.11042000732586416,0.11752286167588852,0.4681246446679085,0.11065869979570198,0.12748453765466872,0.3243800519240744,0.15813520589886784
275,0.2060971325068431,0.030096948453703802,0.11223499136629841,0.5993928217169264,0.028978131142256915,0.23283242987066433,0.15274563676430267,0.20696255323825077,0.11317031685614265,0.2505128792603729,0.11994055528304308,0.21577697203795093
276,0.1646482861563818,0.1197184868728506,0.19244344058992274,0.6730539954071131,0.12604783606974973,0.1891235592904098,,0.05373225906767505,0.0871577159341535,0.18776251885353534,0.3713314335998332,0.9209837268252954
277,0.26126487697322104,0.1257045677168092,0.4375186223349928,0.6251117169449103,,0.18506974346858693,0.19641832782896718,0.08855579570843682,0.6661480203059499,0.23560939421116012,0.10985456072755348,0.09331416191237919
278,0.19735312993718776,0.0870747575723662,0.20155729316939627,0.5827548870885008,0.09233872254509223,0.30505460726164535,0.564847034001499,0.1681618774736572,0.1529310712076803,0.23818513868190042,0.3522714458501246,0.6640392449068775
279,0.3990203790399386,0.12021465626250202,0.17288214642073094,0.5707025609172067,0.076779614077734,0.10919745069646473,0.24863383744253503,0.12226572620494251,0.07553863096482796,0.11450639146143451,0.430678469120922,0.5921974085311222
280,0.3920932054357583,0.06160867804111251,0.14508171952788407,0.6072205095525659,0.032190371947349694,0.16271044051680414,0.08962608419212056,0.24416385497434434,0.06986711403876766,0.1379458069099873,0.18250350956700845,0.32089375514416457
281,0.34035766714501814,0.11061840697628468,0.18234754812122564,0.4604071419763292,0.31242513018318024,0.1302879426203724,0.33973353212880564,0.0884234032713691,0.10002458513640493,0.12500187198354093,0.6631396895279716,0.5888369705029641
282,0.3643340299242453,0.07741207538227814,0.2125204134181062,0.5736761065101494,0.06873253706692871,0.23849907841910084,,0.1973913636336909,0.08668995495827948,0.09512733052296549,0.2716637450009281,0.5537422760644034
283,0.22821719561323928,0.17130138671987777,0.36333117012985433,0.7151059298167413,0.025166053578062533,0.37521789212502316,0.22710460249760742,0.052236568427691796,0.15979385017257114,0.3044752915427862,0.10510250934384925,0.2886714392211409
284,0.2884165049963147,0.18193062513350394,0.13439199887613223,0.6084276831470586,0.18722270481119768,0.12479072657590493,0.3388234064483858,0.4789172824886284,0.09910405371868797,0.19176952869911776,0.1782170134046392,0.3809532588573338
285,0.2811738891697762,0.11074968248679963,0.26957567749125416,0.4344237084334779,0.45629305934040976,0.17873368771337744,0.3840711929446305,0.07697634581110814,0.11467765920621405,0.10699118491511311,0.6346513113209366,0.7227070619112234
286,0.31735853287839555,0.16674949962768562,0.19222487056576215,0.4449816838299449,0.4614746706485433,0.1534349255737024,0.5326545289606166,0.12833733950317852,0.11791550943147462,0.18649212355672998,0.35874030418620007,0.645482575262767
287,0.1173335711900982,0.17835817630035858,0.14730182976942205,0.6703321214998252,0.025181779933066074,0.1980494386859338,0.36961339159573414,0.043531658575240745,0.11979668198788752,0.1901630506039793,0.13847509801520683,0.40100071916565466
288,0.0821226268871273,0.06483281506224944,0.10850166203959,0.687762035184734,0.06087877411234083,0.1683619040446366,,0.06377066644717326,0.1154019869758478,0.14699264861261008,0.2245533575080298,0.6825247910229829
289,0.30985801180079514,0.1905526429463833,0.18393741525331164,0.5673687166326179,0.06282462998712723,0.18323849940577605,0.27789883883086663,0.4653361109102286,0.13013696623220125,0.22882630376680338,0.17049877493865565,0.3620264302543426
290,0.4847875009272599,0.1225495562896878,0.0454948777998097,0.48271698709484673,0.05191692189833473,,,0.03991900729911872,,,0.11981767446727286,0.3043323725956251
291,0.3450453782500664,0.05986494747732241,0.09132235108234368,0.3931445432975372,0.014575746031425264,0.11385190477858172,0.08368792602461074,0.4441332261566743,0.09884243773351298,0.1826941274213653,0.12969563834196154,0.10312929863978995
292,0.42889843003566774,0.17449492602025735,0.176534508845537,0.4731051122985717,0.01325121697165453,0.19887832203140907,0.22181061855724912,0.058474923211141776,0.0782843022241433,0.1194146860517499,0.15334387644245445,0.45752687376422396
293,0.2177597334588573,0.09048620992249225,0.34834082478321865,0.5283578759657503,0.040575954551298116,0.5144543333733713,0.275878951184712,0.07788957821459111,0.3167929116886282,0.604236330424798,0.13951058664450453,0.4150337462865711
294,0.09781241434462656,0.14343046596866438,0.2198204869795194,0.6420198173339782,0.032506994240060746,0.16588637448461946,0.18569920359657094,0.06603892567134907,0.3029607690232073,0.42037311251730525,0.08309866656192759,0.1606623380580006
295,0.3820021767965541,0.16977741587351572,0.26864481927029443,0.5795955249316388,0.03470526074480143,0.4437012925559891,0.254372812759781,0.08838188703420724,0.11200086913124062,0.1941627576251993,0.1930282166568529,0.5528984566646777
296,0.08890127645726037,0.09139882716024318,0.08893435640684047,0.48211634734402037,0.03651838056477522,0.17059547076151058,0.24259550322608758,0.049385304733467805,0.11594241051371174,0.1927217875499675,0.26445021527198515,0.4844923018973796
297,0.24255267044904658,0.12712167760463142,0.14071995896100262,0.5356271935601171,0.7245370800788582,0.14749096560385075,0.6150478985842237,0.09004680886545852,0.09567934066832544,0.1406024217496025,0.4739010229693259,0.6732385818576752
298,0.16529099077648152,0.13830491016786692,0.17912741097431242,0.5319252826686927,0.225864689825163,0.19383244970611518,0.6433974063199563,0.05651491795891849,0.08537500593455175,0.15428596428820376,0.37675172326982054,0.7590590632346997
299,0.15765820114546936,0.11598952625752224,0.26380972818037524,,0.02714990292359478,0.394996430953523,0.4109579278173655,,0.153159441130132,0.499004975261477,0.09571852192013867,0.4643675965147008
300,0.39301334125505344,0.22214292575229888,0.10746332897276192,0.42124208344899794,0.014104086652174386,0.17293045335996113,0.09929368776722962,0.16642374912508964,0.11865414937240083,0.10231023206935207,0.08370440626754118,0.21347793225359415
301,0.06575128531240773,0.1272729234720713,0.21005306080540223,0.600542527556701,,0.14093970771351755,,0.073728308241099,0.5782578159191467,0.26203627962830545,0.11262435309145222,
302,0.08933528551371894,0.10034971805386479,0.11972429264000621,0.877323438998579,,0.23217384941004768,,0.04744691813489214,0.1654466733546513,0.273961821810946,0.40519015059267005,
303,0.3056717680973902,0.14090432714287934,0.111264577628689,0.5492709735904612,0.4690857593682732,0.10927079495136292,0.38196844511704864,0.0885737173360623,0.055863611881847595,0.10209824439820597,0.4802965164601473,0.5183428146987812
304,0.278323679770179,0.15130075496113662,0.3014781512699712,0.5934787348670147,0.17135873071490768,0.3386624612090806,0.4642568242699256,0.08655684445098052,0.13551078158811194,0.2064315672075233,0.3411335096161956,0.7756140773170671
305,0.4128688207977012,0.14121531020731565,0.32353949330015386,0.5420796290824935,0.023981813594364722,0.23248598755299696,0.12400104146003166,0.1004998306723776,0.23851272562062653,0.5261462287093369,0.07786756173507649,0.2805494567255136
306,0.31371935019070235,0.17603420926646482,0.07901041496529254,0.5207721313625179,0.04998817504543192,0.09875360867455789,0.19007411510780908,0.20424061863869336,0.10266209678857524,0.1243152617380625,0.4342378621384187,0.32954728449072423
307,0.2519033421336123,0.1311072773508329,0.31415806843950617,0.5621399622878345,0.08758692860578766,0.5861416462848765,0.3469182814197653,0.07871513993468268,0.1788595701252798,0.49130017591456293,0.26069083096937656,0.7767706764155604
308,0.3409056436288507,0.13646132466785743,0.306074957397765,0.5564028591933557,0.06422479367308857,0.4848745403337859,0.2034377247129101,0.06995463285092006,0.18750991823170035,0.20323489934088745,0.2460898596366666,0.5949142065471521
309,0.3631269477695779,0.18801223854715415,0.037195949116483135,,0.00977031475196357,0.12180778033662475,0.06652162999938727,,0.08082264541205139,0.09830890263625199,0.1146043752865327,0.19971600546807047
310,0.2219575300715597,0.10671033989278624,0.10582628336239605,0.41233516770956563,0.15173604608305427,0.14758483852344467,0.20451656146287156,0.4152057151021487,0.09993306918261788,0.19238996919404394,0.3181955307766204,0.3189663572193696
311,0.3939399555427833,0.0697614580167607,0.2187297483747852,0.571202891186824,0.01868480338987255,0.21619487703185428,,0.09156021409877332,0.10379207762472122,0.1776617869803478,0.2585829646999706,0.5140825350784566
312,0.300455845781589,0.12112338384695358,0.3903732510715001,0.7067507372751386,0.03837681062081865,0.2805441775991026,0.24168528693385763,0.0646508071333347,0.527988398736414,0.4445046706212649,0.11840238349164715,0.17571846468350577
313,0.20460133970561264,0.1476932902094112,0.24659882779165135,0.5936821090277021,0.35292698488704766,0.3195585582326585,0.5525951264346015,0.07030467115285136,0.10807361815168406,0.17979421221039654,0.3774973112938332,0.7818560881997602
314,0.15473603989261603,0.09629201575987566,0.08809977259106518,0.6584087501776805,0.07948515921296798,0.19931323427753544,0.12600041428755,0.5272203456832325,0.1311656565875512,0.17301916070373993,0.3571121166723073,0.38778984895146823
315,0.11014140437070621,0.09663225910263348,0.17059384787021906,0.5954686608690621,0.028225591541027634,0.2390352535674894,,0.06020371257651717,0.15809605163660276,0.2900490919814126,0.13112867838523462,0.6758312262820304
316,0.277285560808171,0.20116236613637328,0.1993459410191969,0.43594346295201325,0.029820555947001174,0.19123707875662585,0.2294489418254621,0.39892832611373763,0.125765045921015,0.17882913060370872,0.18706445928041585,0.266253974422935
317,0.1976520942293356,0.12783350367319748,0.05108240820471985,0.37512882543178555,0.09214407954175659,0.13591799112805558,0.2056261357183575,0.062310943161023535,0.07878115778461196,0.13787909636808654,0.49277898236283185,0.355653321258427
318,0.30440152260904346,0.17032010665871347,0.3432784255187342,0.6594704501679169,0.017259211382286054,0.5503655492255323,0.2545217847715412,0.07824084390265419,0.2879647808200092,0.3913066807310836,0.10129139325436569,0.5062420505656221
319,0.21136014542896667,0.09282035187424927,0.22993487463766452,0.5156577300769883,0.20138897533786,0.36070546992267954,,0.08750713294924246,0.10457621883943106,0.14829433970759978,0.4334437964856726,0.7750726087639662
320,0.3757785265285344,0.13276224132200898,0.08071424578304723,0.4508169954105415,0.03652720939302493,0.09589573886070125,0.1552202546441486,0.11467270115675027,0.06039875160726288,0.09775064423114183,0.42076367444343366,0.25204228923968297
321,0.28232487583378385,0.03986098104455641,0.16656185468649623,0.7090322708207504,0.03776215561805428,0.18954525723001164,,0.4450826698490453,0.1481907214469207,0.3372990936743776,0.14088812091650293,0.21308159372756724
322,0.33778180976961064,0.05874905780522447,0.12148386359148076,0.6915322345319815,0.027928746441486657,0.09628603346532666,,0.7648501994123174,0.10258487954770099,0.15891475677587494,0.1754180868360503,0.16390553139907055
323,0.19097722064980147,0.1960194872436091,0.051592240509896824,0.708201952596437,0.032047932304845685,0.14715682042698872,,0.3188976185384573,0.09153026273526016,0.1587652827248898,0.2751272429231795,0.19819384336968746
324,0.22972375161281278,0.18967230491377854,0.23390703856375225,0.5886545998202989,0.2030022051784787,0.3650125660112045,0.4799906180851161,0.08982839531246294,0.09824184245357863,0.1143898459659,0.2130587334785529,0.58435005109979
325,0.11950237257716882,0.1590221156515894,0.20899612940095513,0.8353090526360202,0.02714743312506905,0.21501026912405638,0.2437439946356381,0.04720992465826603,0.19482826626560792,0.3680020167729693,0.08573519527016756,0.3633827115308385
326,0.30776123596713234,0.13768254645701322,0.2696132487419333,0.5269275639993967,0.5104932420770174,0.19943054732012033,0.4940543331227074,0.09872948857644388,0.11134061978249762,0.14507060057036816,0.5504701251508639,0.7272818949378178
327,0.31946972821891956,0.06606832046595922,0.25416340345313804,0.5639802719887748,0.0758647603172726,0.2587695411750874,0.15981238319444488,0.19916823931491198,0.07444847116717423,0.23226889628701852,0.3901737153929919,0.47129973519469764
328,0.2824597099770404,0.05521079523818126,0.05817086333670325,0.6914361029988307,0.04604286347663977,0.1315641660905903,0.07549609927248148,0.26323257587943905,0.09555257828811259,0.18432682253052135,0.20225640624849428,0.18223312816083428
329,0.4298041966172599,0.16500602345660348,0.03895640631076756,0.33079571875934183,0.00811430204382194,0.1274311380395679,,0.08205029365769861,0.052390573773770696,0.15039855776003952,0.07370682754105433,0.13253112114211862
330,0.3979768650570202,0.08906010022790516,0.18043046259628517,0.507890043078021,0.061849191530127676,0.19179399396040506,0.1243592271434578,0.14723395061360225,0.09457395430996252,0.133792810472736,0.3380759817451594,0.6550842176447725
331,0.23886026221015305,0.10568933948539778,0.21654026212167476,0.41577112905652286,0.5606970198092518,0.14781520759180683,,0.08436439316747014,0.08686546921523039,0.15122780080233156,0.4808780520607998,0.8122903846434701
332,0.35785817982214563,0.14127110618663397,0.20529565258187357,0.4337319168544826,0.39824637141450586,0.15384802183076746,0.459074140125165,0.10551549631440688,0.12278295418900798,0.11294995313243522,0.4885875116038236,0.6488184239532051
333,0.2129820078421266,0.15737204106212627,0.27790157900489526,0.7016506162679026,0.053749212456893104,0.4880555408688488,0.4810855786350818,0.06795226529011919,0.12879986094712662,0.24741321414077094,0.23573500742082665,0.6333889629270748
334,0.45286445144323034,0.15543471582629273,0.28622508549735276,,,0.15177130306717454,0.1274803462613579,,0.2673002030749688,0.24103699911480186,,0.2777646648640333
335,0.3429155304438843,0.2407741804537703,0.06182399610106696,0.4756729769963788,0.019303857992934763,0.16187533895784822,0.13836209758969584,0.2942915121752659,,,0.0873301278261875,0.1613699685787894
336,0.39947125790705634,0.1314762676921076,0.1411254746458486,0.5132169624950401,0.10875296238197846,0.09855749149487204,0.2493492977031881,0.04128826882956418,0.06863725056277054,0.0770601383754244,0.3810114444283711,0.48374086233512487
337,0.23593939941276773,0.15536941251156478,0.242267796591406,0.5068108928606425,0.4585267891060773,0.19723363796404364,0.8446708721975286,0.08293339171832859,0.10657841099947561,0.1349475953679995,0.5171650310512997,0.7719977739160826
338,0.3350310374947468,0.06149512695214487,0.29326565822639605,0.5875136755574331,0.04651301782817749,0.3809638597948201,0.14394723780604612,0.10046431815229288,0.12065832292159225,0.1733989265267768,0.2709035669660669,0.4829483849034356
339,0.021174413041142485,0.06857990943197186,0.04053660360713771,,0.03692929523710473,,,,,,0.17875981811323752,0.2825767395885955
340,0.27672811128254377,0.12964570630780262,0.17231984416078752,0.44285859235622915,0.8571167372966654,0.13470906269892882,0.5871424990255729,0.09255408032510802,0.0694860220090714,0.12250017184968828,0.46620254225621227,0.7557125130625906
341,0.3530975339718046,0.13542766020446284,0.44343309551144194,0.5073606770755341,0.014397334880714032,0.1915490663192358,0.11718528040666334,0.1252074053409761,0.8044464754440973,0.24584434929363594,0.10456742218850142,0.0799405674369849
342,0.22320783213272183,0.11147990326767761,0.3197551180984229,0.49535783377259063,0.03244116092975121,0.7367313526734999,0.29453718822007213,0.07010131395880248,0.16923155068085968,0.5365414314419974,0.11858559702245917,0.5033550205854075
343,0.26023956512351826,0.02976036522316202,0.08174642764063222,0.8782835901815231,0.03340647201634046,0.18475741336029586,0.07838422105688801,0.2756620816845153,0.13574270743759617,0.2134922945698711,0.12972188937323686,0.18892772974576647
344,0.18387013694521664,0.16256171847881676,0.1896725754590491,0.6288972383740135,0.182096413754497,0.17867925186316447,0.7002584393408298,0.09823394498954613,0.094531100315423,0.12338585189863843,0.280477219004014,0.7879426550382116
345,0.17449078787945857,0.15209140957205286,0.38126579576534014,0.7451689044253497,0.020135334192402606,0.16724004415153346,0.2614271186231177,0.08407274253918169,0.5101468384468577,0.23322137543862334,0.08361121422203133,0.09677696522191898
346,0.3104951985162583,0.08924983886562919,0.1749940508139933,,0.21527517070231805,0.15283836706506376,0.17786294001983263,,0.10673209821110205,0.21916072957373406,0.4380691351588749,0.3860409317047676
347,0.13724222273120548,0.06628019649347365,0.14150259052815908,0.4118669505960154,0.03111991385147221,0.19542649589143118,0.15123317633052286,0.1855788895858603,0.10804153777089659,0.16003103216921133,0.20042796547150313,0.33998724810582076
348,0.3059338273612361,0.06634990727654545,0.21426967442032366,0.5153116206939456,0.07732702085417581,0.21856356650893835,0.1670991687803129,0.4990482485658184,0.09032374226025058,0.28717177902397223,0.31048616023148207,0.35725890024771817
349,0.32067362806615635,0.17962681254911905,0.2200964219324475,0.5935749706108446,0.10505967235299414,0.2091273536365533,0.34653322243048285,0.178192292106618,0.1292362813546347,0.24841093580235438,0.2700977784851569,0.46166896883430414
350,0.5072885518451361,0.1446335141772255,0.1398910703957785,0.5209176954637694,0.010961550783388825,0.10520404665013253,0.17656244086034625,0.06781373828913409,0.11524149283020753,0.08862256310462552,0.10217247448587603,0.17640841953487152
351,0.4437633545350613,0.04643684053751002,0.09313389343055767,0.2543946589229322,0.03233563894152995,0.10093898029556726,0.0645810285012908,0.05158321012471336,0.05748276211644112,0.060529736993014394,0.10732900383880821,0.2506009954518712
352,0.07341515829382901,0.1770148991473495,0.15081215772355472,,0.01729235069479876,0.14079887527551307,0.2367900128853982,,0.3036116841600415,0.19457585672432504,0.14148945641572436,0.22629231530010843
353,0.21433565153585069,0.10213743309120875,0.4025190837414171,0.46350062573208095,0.06475525637005385,0.17199098455393044,0.2088160818041458,0.09769939997236433,0.5418126979025754,0.3479917576185099,0.11170853028679008,0.08781452253223775
354,0.36964456392347045,0.15015912129066866,0.1292880632279547,0.3906699001256005,0.1281570300419889,0.11250875582318644,0.3336224647618426,0.10237917900693468,0.07782771433598308,0.08567433722334443,0.4600817632891109,0.4444397953901436
355,0.37595649822067495,0.12319507082889888,0.31438750355677525,0.703726334005567,0.02228540800305871,0.4519918382488862,0.1488688065987501,0.05750768677349136,0.19671809378207397,0.5042705301509279,0.09480548390375647,0.455250520933372
356,0.29965451354414785,0.11211005104775043,0.13916091716424334,0.444730005290571,0.4210949068919208,0.12768060147982147,0.36231026980318704,0.5401771886154485,0.09376762117032382,0.16916015324143907,0.349829217821515,0.48437684178915913
357,0.11761288767230876,0.15417714127451235,0.2697148048608996,0.4829176899350931,0.035917743431676315,0.17587838856150526,0.16605108077085126,0.09869157465054322,0.3309953525733672,0.3520395978212127,0.08371193502414734,0.12626237611264124
358,0.47244044329707263,0.06976029419337047,0.14290834949266248,0.2541919110790546,0.011440189153939535,0.11395913637478094,0.10454568093124615,0.034987581168626034,0.14417927025274596,0.19353391010548252,0.07912419948922358,0.19330644804183073
359,0.16746702724174917,0.22020741097108215,0.11576767011278952,0.32265487924642056,0.021469824079119907,0.18854141398874216,0.3998518258199365,0.21265040344646252,0.1022119668328867,0.12506266065400848,0.08669818527615002,0.39499704205996
360,0.44448102911812665,0.12042571866521225,0.29637070411335703,0.5745150630431464,0.030545301726940557,0.20337091748029645,0.14069326161532617,0.07996710276815258,0.30022499282503606,0.3309988278641368,0.09421969819074733,0.2513040368621639
361,0.28377509089028397,0.12458001104507427,0.19352371701105373,0.44519534384958154,0.8551438261954976,0.11778294299349046,0.5236087988712186,0.08774010324776264,0.09509235298831588,0.09610641469164638,0.5154082471765957,0.8177821156276002
362,0.26511450244385926,0.20787042355411983,0.13833178454303505,0.4522088855149422,0.02510071628545526,0.14269369670710647,0.22289623437568248,0.6913733821856979,0.10610675309458928,0.21822201193099308,0.12017177653628838,0.1735411499047455
363,0.4734637977193681,0.17653286627299478,0.10157759875990667,0.2963358779048561,0.017562934744356454,0.11444517650072972,0.10602304454728284,0.03656675704740542,0.08476268571914347,0.14671286416780704,0.08505373319578943,0.21170326840991857
364,0.25660301364218113,0.1314372596047466,0.10529347663258194,0.5739951473104896,0.30981857062637497,0.11512862881208519,0.5337425948944537,0.06812472410368703,0.05593524151697363,0.11300947417778169,0.45119254524641594,0.5293297663985804
365,0.11950099671696161,0.03736143064224558,0.06756311905052001,0.6675008515956025,0.03108365035182431,0.26590085410295,0.19612474210132771,0.13801920530805492,0.12357872758007304,0.243636418316037,0.15042108161395557,0.3111379618881124
366,0.15955975398985708,0.10003651364594167,0.3235358431750272,0.5262770482397167,0.028306218837983243,0.19378332804661969,0.2912032598243977,0.10500052893501496,0.43298526669104814,0.49235878912034914,0.10537581524243508,0.2581667512268513
367,0.46957701499624227,0.20356120262637695,0.05959794879738412,0.6681422459967322,0.034674954122207544,0.15127508891520897,0.21456301579670714,0.037628987078394745,0.07572423391407848,0.06035961781591427,0.05677871611230959,0.15256881176908896
368,0.3664029818685226,0.18970668680422428,0.27223567781174446,0.5960737712036411,0.03861757630137155,0.381258892691821,0.22404659564239623,0.10916349694161992,0.09988828192552163,0.13596632020074761,0.14933784743589967,0.44951689445931864
369,0.22312042381074737,0.07604527888719509,0.2570460844490994,0.5949435658696233,0.11852488920798111,0.4750836836293434,0.38234640615895366,0.11942295454835565,0.10351968372761858,0.16104885484765266,0.28440101700465203,0.6017314776942443
370,0.2978913311309647,0.21497728674216668,0.13538310785900157,0.4098444552967028,0.0259539522065476,0.149879181224277,0.10732025164535273,0.6620982651416646,,,0.10298984490113454,0.12104427126129332
371,0.13513523303036765,0.14879628472461098,0.11075701778222745,0.4420118943880025,0.03314091674190918,0.15220393363572798,0.42014266143558715,0.05199817208162367,0.06381620888571272,0.16175145658457163,0.27082449090019833,0.553826355597967
372,0.34378314914748814,0.08514757139951484,0.32358907168063017,0.5510457976079904,0.04759346691941536,0.5032565676364914,,0.06897734788676889,0.10436015978583271,0.34234960870694314,0.19999957118996406,0.4989672246123354
373,0.33760550455366906,0.08311072101292154,0.36545408989868655,0.5360119336695156,0.04210671414024046,0.43000614002018134,0.15788346797895003,0.08212882403793886,0.1555923436793135,0.3717709436328667,0.13906486383921032,0.2762393229572615
374,0.3168771620338877,0.06565724576487361,0.1835547214121629,0.533488307943647,0.06250764713570162,0.1378100028237632,,0.6495421020978709,0.10710975143332513,0.2790099590921726,0.22345123844406445,0.4077365033542507
375,0.2818750994237709,0.07394222516291535,0.3034881106148037,0.42964898781527733,0.06024171657796909,0.5123910355165457,0.14215634464274143,0.07511610628361624,0.14075077658651078,0.2139924302529197,0.2914911406337793,0.5379339070435032
376,0.2853761737943613,0.06319797401427525,0.134744877946566,0.5367597807094916,0.022853027518639976,0.1647102104715837,0.08069439886212385,0.6943955801517622,0.14840291102549175,0.27347393332557735,0.1464463614391369,0.13793014015024385
377,0.11317931966032255,0.12285624436411638,0.31021595226139287,0.4862560728376611,0.017027663631180686,0.16418612521816425,0.19674010583764365,0.09052411989534782,0.6298497190285078,0.25044148705299873,0.09596264413546428,0.09063874724513427
378,0.42465213049402645,0.08762344295799063,0.1155709042829461,0.5292294247938221,0.03659502037984525,0.12586560346219583,0.1063450421665374,0.04968103716546815,,,0.1956462801667048,0.3567038947979414
379,0.231358545243243,0.20981878072675475,0.20974546298735366,0.40829390502628393,0.03792879660773668,0.2124318632105474,0.46956541676524877,0.13334165474406134,0.10745200016690604,0.13450756938665048,0.12444975643747673,0.3596230150906379
